step,herd prey,solo prey
314,125,113
315,125,113
316,125,113
317,125,112
318,125,112
319,125,112
320,125,112
321,125,112
322,125,112
323,125,112
324,125,112
325,125,112
326,125,112
327,125,112
328,125,112
329,125,112
330,125,112
331,125,112
332,125,112
333,125,112
334,125,112
335,125,112
336,125,112
337,125,112
338,125,112
339,125,112
340,125,112
341,125,112
342,125,112
343,125,112
344,125,111
345,125,110
346,125,110
347,125,110
348,125,110
349,125,110
350,125,109
351,125,109
352,125,109
353,125,109
354,125,109
355,125,109
356,125,109
357,125,109
358,125,109
359,125,109
360,125,109
361,125,109
362,125,109
363,125,109
364,125,109
365,125,109
366,125,109
367,125,109
368,125,109
369,125,109
370,125,109
371,125,109
372,125,109
373,125,109
374,125,109
375,125,109
376,125,109
377,125,109
378,125,109
379,125,109
380,125,109
381,125,109
382,125,109
383,125,109
384,125,109
385,125,109
386,125,109
387,125,108
388,125,108
389,125,108
390,125,108
391,124,108
392,124,108
393,124,108
394,124,108
395,124,108
396,124,108
397,124,108
398,124,107
399,124,107
400,124,107
401,124,107
402,124,107
403,124,107
404,124,107
405,124,107
406,124,107
407,124,107
408,124,107
409,124,107
410,124,107
411,124,107
412,124,107
413,124,107
414,124,107
415,124,107
416,124,107
417,124,107
418,124,106
419,124,106
420,123,106
421,123,106
422,123,106
423,123,106
424,123,106
425,123,106
426,123,106
427,123,106
428,123,106
429,123,106
430,123,106
431,123,106
432,123,106
433,123,106
434,123,106
435,123,106
436,123,106
437,123,106
438,123,106
439,123,106
440,123,106
441,123,106
442,123,106
443,123,106
444,123,106
445,123,105
446,123,105
447,123,105
448,123,104
449,123,104
450,123,104
451,123,104
452,123,104
453,123,104
454,123,104
455,123,104
456,123,104
457,123,104
458,123,103
459,123,103
460,123,103
461,123,103
462,123,103
463,123,103
464,123,103
465,123,103
466,123,103
467,123,103
468,123,103
469,123,103
470,123,103
471,123,103
472,123,103
473,123,103
474,123,103
475,123,103
476,123,103
477,123,103
478,123,103
479,122,103
480,122,103
481,122,103
482,122,103
483,122,103
484,122,103
485,122,103
486,122,103
487,122,103
488,122,103
489,122,103
490,122,103
491,122,103
492,122,103
493,122,103
494,122,103
495,122,103
496,122,103
497,122,103
498,122,103
499,122,103
500,122,103
501,122,103
502,122,103
503,122,103
504,122,103
505,122,103
506,122,103
507,122,103
508,122,103
509,122,103
510,122,103
511,122,103
512,122,103
513,122,103
514,122,103
515,122,103
516,122,103
517,122,103
518,122,103
519,122,103
520,122,103
521,122,103
522,122,103
523,122,103
524,122,103
525,122,103
526,122,103
527,122,103
528,122,103
529,122,103
530,122,103
531,122,103
532,122,103
533,122,103
534,122,103
535,122,103
536,122,103
537,122,103
538,122,103
539,122,103
540,122,102
541,122,102
542,122,102
543,122,102
544,122,102
545,122,102
546,122,102
547,122,102
548,122,102
549,122,102
550,122,102
551,122,102
552,121,102
553,121,102
554,121,102
555,121,102
556,121,102
557,121,102
558,121,102
559,121,102
560,121,102
561,121,102
562,121,102
563,121,102
564,121,102
565,121,102
566,121,102
567,121,102
568,121,102
569,121,102
570,121,102
571,121,102
572,121,102
573,121,102
574,121,102
575,121,102
576,121,102
577,121,102
578,121,102
579,121,102
580,121,102
581,121,102
582,121,102
583,121,102
584,121,102
585,121,102
586,121,102
587,121,102
588,121,102
589,121,102
590,121,102
591,121,102
592,121,102
593,121,102
594,121,102
595,121,102
596,121,102
597,121,102
598,121,102
599,121,102
600,121,102
601,121,102
602,121,102
603,121,102
604,121,102
605,121,102
606,121,102
607,121,102
608,121,102
609,121,102
610,121,102
611,121,102
612,121,102
613,121,102
614,121,102
615,121,102
616,121,102
617,121,102
618,121,102
619,121,102
620,121,102
621,121,102
622,121,102
623,121,102
624,121,102
625,121,102
626,121,102
627,121,102
628,121,102
629,121,102
630,121,102
631,121,102
632,121,102
633,121,102
634,121,102
635,121,102
636,121,102
637,121,102
638,121,102
639,121,102
640,121,102
641,121,102
642,121,102
643,121,102
644,121,102
645,120,102
646,120,102
647,120,102
648,120,102
649,120,102
650,120,102
651,120,102
652,120,102
653,120,102
654,120,102
655,120,102
656,120,102
657,120,102
658,120,102
659,120,102
660,120,102
661,120,102
662,120,102
663,120,102
664,120,102
665,120,102
666,120,102
667,120,102
668,120,102
669,119,102
670,119,102
671,119,102
672,119,102
673,119,102
674,119,102
675,119,102
676,119,102
677,119,102
678,119,102
679,119,102
680,119,102
681,119,102
682,119,102
683,119,102
684,119,102
685,119,102
686,118,102
687,118,102
688,118,102
689,118,102
690,118,102
691,118,102
692,118,102
693,118,102
694,118,102
695,118,102
696,118,102
697,118,102
698,118,102
699,118,102
700,118,102
701,118,102
702,118,102
703,118,102
704,118,102
705,118,102
706,118,102
707,118,102
708,118,102
709,118,102
710,118,102
711,118,102
712,118,102
713,118,101
714,118,101
715,118,101
716,118,101
717,118,101
718,118,101
719,118,101
720,118,101
721,118,101
722,118,101
723,118,101
724,118,101
725,118,101
726,118,101
727,118,101
728,118,101
729,118,101
730,118,101
731,118,101
732,118,101
733,118,101
734,118,101
735,118,101
736,118,101
737,118,101
738,118,101
739,118,101
740,118,101
741,118,100
742,118,100
743,118,100
744,118,100
745,118,100
746,118,100
747,118,100
748,118,100
749,118,100
750,118,100
751,118,100
752,118,100
753,118,100
754,118,100
755,118,100
756,118,100
757,118,99
758,118,99
759,118,99
760,118,99
761,118,99
762,118,99
763,118,99
764,118,99
765,118,99
766,118,99
767,118,99
768,118,99
769,118,99
770,118,99
771,118,99
772,118,99
773,118,98
774,118,98
775,118,98
776,118,97
777,118,97
778,118,97
779,118,96
780,118,96
781,118,96
782,118,96
783,118,96
784,118,96
785,118,96
786,118,96
787,118,96
788,118,96
789,118,96
790,117,96
791,117,96
792,117,96
793,117,96
794,117,96
795,117,96
796,117,96
797,117,96
798,117,96
799,117,96
800,117,96
801,117,96
802,117,96
803,117,96
804,117,96
805,117,96
806,117,96
807,117,96
808,117,96
809,117,96
810,117,96
811,117,96
812,117,96
813,117,96
814,117,96
815,117,96
816,117,96
817,117,96
818,117,96
819,117,96
820,117,96
821,117,96
822,117,96
823,117,96
824,117,96
825,117,96
826,116,96
827,116,96
828,116,96
829,116,96
830,116,96
831,115,96
832,115,96
833,115,96
834,115,96
835,115,96
836,115,96
837,115,96
838,115,96
839,115,96
840,115,96
841,115,96
842,115,96
843,115,96
844,115,96
845,115,96
846,115,96
847,115,96
848,115,96
849,115,96
850,115,96
851,115,96
852,115,96
853,115,96
854,115,96
855,115,96
856,115,96
857,115,96
858,115,96
859,115,96
860,115,96
861,115,96
862,115,96
863,115,96
864,115,96
865,115,96
866,115,96
867,115,96
868,115,96
869,115,96
870,115,96
871,115,96
872,115,96
873,115,96
874,115,96
875,115,96
876,115,96
877,115,96
878,115,96
879,115,96
880,115,96
881,115,96
882,115,96
883,115,96
884,115,96
885,115,96
886,115,96
887,115,96
888,115,95
889,115,95
890,115,95
891,115,95
892,115,95
893,115,95
894,115,95
895,114,95
896,114,95
897,114,95
898,114,95
899,114,95
900,114,95
901,114,95
902,113,95
903,113,94
904,113,94
905,113,94
906,113,94
907,113,94
908,113,94
909,113,94
910,113,94
911,113,94
912,113,94
913,113,94
914,113,94
915,113,94
916,113,94
917,113,94
918,113,94
919,113,94
920,113,94
921,113,94
922,113,93
923,113,93
924,113,93
925,113,93
926,113,93
927,113,93
928,113,93
929,113,93
930,113,93
931,113,93
932,113,93
933,113,93
934,113,93
935,113,93
936,112,93
937,112,93
938,112,93
939,112,93
940,112,93
941,112,93
942,112,93
943,112,93
944,112,93
945,111,93
946,111,93
947,111,93
948,111,93
949,111,93
950,111,93
951,111,93
952,111,93
953,111,93
954,111,93
955,111,93
956,111,93
957,111,93
958,111,93
959,111,93
960,111,93
961,111,93
962,111,93
963,111,93
964,111,93
965,111,93
966,111,93
967,111,93
968,111,93
969,111,92
970,111,92
971,111,92
972,111,92
973,111,92
974,111,92
975,111,91
976,111,91
977,111,91
978,111,91
979,111,91
980,111,90
981,111,90
982,111,90
983,111,90
984,111,90
985,111,90
986,111,90
987,111,90
988,111,90
989,111,90
990,111,90
991,111,90
992,111,90
993,111,90
994,111,90
995,111,90
996,111,90
997,111,90
998,111,90
999,111,90
1000,111,90
1001,111,90
1002,111,90
1003,111,90
1004,111,90
1005,111,90
1006,111,90
1007,111,90
1008,111,90
1009,111,90
1010,111,90
1011,111,90
1012,111,90
1013,111,90
1014,111,90
1015,111,90
1016,111,90
1017,111,90
1018,111,90
1019,111,90
1020,111,90
1021,111,90
1022,111,90
1023,111,90
1024,111,90
1025,111,90
1026,111,90
1027,111,90
1028,111,90
1029,111,90
1030,111,90
1031,111,90
1032,111,90
1033,111,90
1034,111,90
1035,111,90
1036,111,90
1037,111,90
1038,111,90
1039,111,90
1040,111,90
1041,111,90
1042,111,90
1043,111,90
1044,111,90
1045,111,90
1046,111,90
1047,111,90
1048,111,90
1049,111,90
1050,110,90
1051,110,90
1052,110,90
1053,110,90
1054,109,90
1055,109,90
1056,109,90
1057,109,90
1058,109,90
1059,109,90
1060,109,90
1061,108,90
1062,108,90
1063,108,90
1064,107,90
1065,107,90
1066,107,90
1067,107,90
1068,107,90
1069,107,90
1070,107,90
1071,107,90
1072,107,90
1073,107,90
1074,107,90
1075,107,90
1076,107,90
1077,107,90
1078,107,90
1079,107,90
1080,107,90
1081,107,90
1082,106,90
1083,106,90
1084,106,90
1085,106,90
1086,106,90
1087,106,90
1088,106,90
1089,106,90
1090,106,90
1091,106,90
1092,106,90
1093,106,90
1094,106,90
1095,106,90
1096,106,90
1097,106,90
1098,106,90
1099,106,90
1100,106,90
1101,106,90
1102,106,90
1103,106,90
1104,106,90
1105,106,90
1106,106,89
1107,106,89
1108,106,89
1109,106,89
1110,106,89
1111,106,89
1112,106,89
1113,106,89
1114,106,89
1115,106,89
1116,106,89
1117,106,89
1118,106,89
1119,106,89
1120,106,89
1121,106,89
1122,106,89
1123,106,89
1124,106,89
1125,106,89
1126,106,89
1127,106,88
1128,106,88
1129,106,88
1130,106,88
1131,106,88
1132,106,88
1133,106,88
1134,106,88
1135,106,88
1136,106,88
1137,106,88
1138,106,88
1139,106,88
1140,106,88
1141,106,88
1142,106,88
1143,106,88
1144,106,88
1145,106,88
1146,106,88
1147,106,88
1148,106,88
1149,106,88
1150,106,88
1151,106,88
1152,106,88
1153,106,88
1154,106,88
1155,106,88
1156,106,88
1157,106,88
1158,106,88
1159,106,88
1160,106,88
1161,106,88
1162,106,88
1163,106,88
1164,106,88
1165,106,88
1166,106,88
1167,106,88
1168,106,88
1169,106,88
1170,106,88
1171,106,88
1172,106,88
1173,106,88
1174,106,88
1175,106,88
1176,106,88
1177,106,88
1178,106,88
1179,106,88
1180,106,88
1181,106,88
1182,106,88
1183,106,88
1184,106,88
1185,106,88
1186,106,88
1187,106,88
1188,106,88
1189,106,88
1190,106,88
1191,106,88
1192,106,88
1193,106,88
1194,106,88
1195,106,88
1196,106,88
1197,106,88
1198,106,88
1199,106,88
1200,106,88
1201,106,88
1202,106,88
1203,106,88
1204,106,88
1205,106,88
1206,106,88
1207,106,88
1208,106,88
1209,106,88
1210,106,88
1211,106,88
1212,106,88
1213,106,88
1214,106,88
1215,106,88
1216,106,88
1217,106,88
1218,106,88
1219,106,88
1220,106,88
1221,106,88
1222,106,88
1223,106,88
1224,106,88
1225,106,88
1226,106,88
1227,106,88
1228,106,88
1229,106,88
1230,106,88
1231,106,88
1232,106,88
1233,106,88
1234,106,88
1235,106,88
1236,106,88
1237,106,88
1238,106,88
1239,106,88
1240,106,88
1241,106,88
1242,106,88
1243,106,88
1244,106,88
1245,106,88
1246,106,88
1247,106,88
1248,106,88
1249,106,88
1250,106,88
1251,106,88
1252,106,88
1253,106,88
1254,106,88
1255,106,88
1256,106,88
1257,106,88
1258,106,88
1259,106,88
1260,106,88
1261,106,88
1262,106,88
1263,106,88
1264,106,88
1265,106,88
1266,106,88
1267,106,88
1268,106,88
1269,106,88
1270,106,88
1271,106,88
1272,106,88
1273,106,88
1274,106,88
1275,106,88
1276,106,88
1277,106,88
1278,106,88
1279,106,88
1280,106,88
1281,106,88
1282,106,88
1283,106,88
1284,106,88
1285,106,88
1286,106,88
1287,106,88
1288,106,88
1289,106,88
1290,106,88
1291,106,88
1292,106,87
1293,106,87
1294,106,87
1295,106,87
1296,106,87
1297,106,87
1298,106,87
1299,106,87
1300,106,87
1301,106,87
1302,106,87
1303,106,87
1304,106,87
1305,106,87
1306,106,87
1307,106,87
1308,106,87
1309,106,87
1310,106,87
1311,106,87
1312,106,87
1313,106,87
1314,106,87
1315,106,87
1316,106,87
1317,106,87
1318,106,87
1319,106,87
1320,106,87
1321,106,87
1322,106,87
1323,106,87
1324,106,87
1325,106,87
1326,106,87
1327,106,87
1328,106,86
1329,106,86
1330,106,86
1331,106,86
1332,106,86
1333,106,86
1334,106,86
1335,106,86
1336,106,86
1337,106,86
1338,106,86
1339,106,86
1340,106,86
1341,105,86
1342,105,86
1343,105,86
1344,105,86
1345,105,86
1346,105,86
1347,105,86
1348,105,86
1349,105,86
1350,105,86
1351,105,86
1352,105,86
1353,105,86
1354,105,86
1355,105,86
1356,105,86
1357,105,86
1358,105,86
1359,105,86
1360,105,86
1361,105,86
1362,105,86
1363,105,86
1364,105,86
1365,105,86
1366,105,86
1367,105,86
1368,105,85
1369,105,84
1370,105,84
1371,105,84
1372,105,84
1373,105,84
1374,105,84
1375,105,84
1376,105,84
1377,105,84
1378,105,84
1379,105,84
1380,105,84
1381,105,84
1382,105,84
1383,105,84
1384,105,84
1385,105,84
1386,105,84
1387,105,84
1388,105,84
1389,105,84
1390,105,83
1391,105,83
1392,105,83
1393,105,83
1394,105,83
1395,105,83
1396,105,83
1397,105,83
1398,105,83
1399,105,83
1400,105,83
1401,105,83
1402,105,83
1403,105,83
1404,105,83
1405,105,83
1406,105,83
1407,105,83
1408,105,83
1409,105,83
1410,105,83
1411,105,83
1412,105,83
1413,105,83
1414,105,83
1415,105,83
1416,105,83
1417,105,83
1418,105,83
1419,105,83
1420,104,83
1421,104,83
1422,104,83
1423,104,83
1424,104,83
1425,104,83
1426,104,83
1427,104,83
1428,104,83
1429,104,83
1430,104,83
1431,104,83
1432,104,83
1433,104,83
1434,104,83
1435,104,83
1436,104,83
1437,104,83
1438,104,83
1439,104,83
1440,104,83
1441,104,83
1442,104,83
1443,104,82
1444,104,82
1445,104,82
1446,104,82
1447,104,82
1448,104,82
1449,104,82
1450,104,82
1451,104,82
1452,103,82
1453,103,82
1454,103,82
1455,103,82
1456,103,82
1457,103,82
1458,103,82
1459,103,82
1460,103,82
1461,103,82
1462,103,82
1463,103,82
1464,103,82
1465,103,82
1466,103,81
1467,103,81
1468,103,81
1469,103,81
1470,103,81
1471,103,81
1472,103,81
1473,103,81
1474,103,81
1475,103,81
1476,103,81
1477,103,81
1478,103,81
1479,103,81
1480,103,81
1481,103,81
1482,103,81
1483,103,81
1484,103,81
1485,103,81
1486,103,81
1487,103,81
1488,103,81
1489,103,81
1490,103,81
1491,103,81
1492,103,81
1493,103,81
1494,103,81
1495,103,81
1496,103,81
1497,103,81
1498,103,81
1499,103,81
1500,103,81
1501,103,81
1502,103,81
1503,103,81
1504,103,81
1505,103,81
1506,103,81
1507,103,81
1508,103,81
1509,103,81
1510,103,81
1511,103,81
1512,103,81
1513,103,81
1514,103,81
1515,103,81
1516,103,81
1517,103,81
1518,103,81
1519,103,80
1520,103,80
1521,103,80
1522,103,80
1523,103,80
1524,103,80
1525,103,80
1526,103,80
1527,103,80
1528,103,80
1529,103,80
1530,103,80
1531,103,80
1532,103,80
1533,103,80
1534,103,80
1535,103,80
1536,103,80
1537,103,80
1538,103,80
1539,103,80
1540,103,80
1541,103,80
1542,103,80
1543,103,80
1544,103,80
1545,103,79
1546,103,79
1547,103,79
1548,103,79
1549,103,79
1550,103,79
1551,103,79
1552,103,79
1553,102,79
1554,102,79
1555,102,79
1556,102,79
1557,102,79
1558,102,79
1559,102,79
1560,102,79
1561,102,79
1562,102,78
1563,102,78
1564,102,78
1565,102,78
1566,102,78
1567,102,78
1568,102,78
1569,102,78
1570,102,78
1571,102,78
1572,102,78
1573,102,78
1574,102,78
1575,102,78
1576,102,78
1577,102,78
1578,102,78
1579,102,78
1580,102,78
1581,102,78
1582,102,78
1583,102,78
1584,102,78
1585,102,78
1586,102,78
1587,102,78
1588,102,78
1589,102,78
1590,102,78
1591,102,78
1592,102,78
1593,102,78
1594,102,78
1595,102,78
1596,102,78
1597,102,78
1598,102,78
1599,102,78
1600,102,78
1601,102,78
1602,102,78
1603,102,78
1604,102,78
1605,102,78
1606,102,78
1607,101,78
1608,101,78
1609,101,78
1610,101,78
1611,101,78
1612,101,78
1613,101,78
1614,101,78
1615,101,78
1616,101,78
1617,101,78
1618,101,78
1619,101,78
1620,101,78
1621,101,78
1622,101,78
1623,101,78
1624,101,78
1625,101,78
1626,101,78
1627,101,78
1628,101,78
1629,101,78
1630,101,78
1631,101,78
1632,101,78
1633,101,78
1634,101,78
1635,101,78
1636,101,78
1637,101,78
1638,101,78
1639,101,78
1640,101,78
1641,101,78
1642,101,78
1643,101,78
1644,101,78
1645,101,78
1646,101,78
1647,101,78
1648,101,78
1649,101,78
1650,101,78
1651,101,78
1652,101,78
1653,101,78
1654,101,78
1655,101,78
1656,101,78
1657,101,78
1658,101,78
1659,101,78
1660,101,78
1661,101,78
1662,101,78
1663,101,78
1664,101,78
1665,101,78
1666,101,78
1667,101,78
1668,101,78
1669,101,78
1670,101,78
1671,101,78
1672,101,78
1673,101,78
1674,101,78
1675,101,78
1676,101,78
1677,101,78
1678,101,78
1679,101,78
1680,101,78
1681,101,78
1682,101,78
1683,101,78
1684,101,78
1685,101,78
1686,101,78
1687,101,78
1688,101,78
1689,101,78
1690,101,78
1691,101,78
1692,101,78
1693,101,78
1694,101,78
1695,101,78
1696,101,78
1697,101,78
1698,101,78
1699,101,78
1700,101,78
1701,101,78
1702,101,78
1703,101,78
1704,101,78
1705,101,78
1706,101,78
1707,101,78
1708,101,78
1709,101,78
1710,101,78
1711,101,78
1712,101,78
1713,101,78
1714,101,78
1715,101,78
1716,101,78
1717,101,78
1718,101,78
1719,101,78
1720,100,78
1721,100,78
1722,100,78
1723,100,78
1724,100,78
1725,100,78
1726,100,78
1727,100,78
1728,100,78
1729,100,78
1730,100,78
1731,100,78
1732,100,78
1733,100,78
1734,100,78
1735,100,78
1736,100,78
1737,100,78
1738,100,78
1739,100,78
1740,100,78
1741,100,78
1742,100,78
1743,100,78
1744,100,78
1745,100,78
1746,100,78
1747,100,78
1748,100,78
1749,100,78
1750,100,78
1751,100,78
1752,100,78
1753,100,78
1754,100,78
1755,100,78
1756,100,78
1757,100,78
1758,100,78
1759,100,78
1760,100,78
1761,100,78
1762,100,78
1763,100,78
1764,100,78
1765,100,78
1766,100,78
1767,100,78
1768,100,78
1769,100,78
1770,100,78
1771,100,78
1772,100,78
1773,100,78
1774,100,78
1775,100,78
1776,100,78
1777,100,78
1778,100,78
1779,99,78
1780,99,78
1781,99,78
1782,99,78
1783,99,78
1784,99,78
1785,99,78
1786,99,78
1787,99,78
1788,99,78
1789,99,78
1790,99,78
1791,99,78
1792,99,78
1793,99,78
1794,99,78
1795,99,78
1796,98,78
1797,98,78
1798,98,78
1799,98,78
1800,98,78
1801,98,78
1802,98,78
1803,98,78
1804,98,78
1805,98,78
1806,98,78
1807,98,78
1808,98,78
1809,98,78
1810,98,78
1811,98,78
1812,98,78
1813,98,78
1814,98,78
1815,98,78
1816,98,78
1817,98,78
1818,98,78
1819,98,78
1820,98,78
1821,98,78
1822,98,78
1823,98,78
1824,98,78
1825,98,78
1826,98,78
1827,98,78
1828,98,78
1829,98,78
1830,98,78
1831,98,78
1832,98,78
1833,98,78
1834,98,78
1835,98,78
1836,98,78
1837,98,78
1838,98,78
1839,98,78
1840,98,78
1841,98,78
1842,98,78
1843,98,78
1844,98,78
1845,98,78
1846,98,78
1847,98,78
1848,98,78
1849,98,78
1850,98,78
1851,98,78
1852,98,78
1853,98,78
1854,98,78
1855,98,78
1856,98,78
1857,98,78
1858,98,78
1859,98,78
1860,98,78
1861,98,78
1862,98,78
1863,98,78
1864,98,78
1865,98,78
1866,98,78
1867,98,78
1868,98,78
1869,98,78
1870,98,78
1871,98,78
1872,98,78
1873,98,78
1874,98,78
1875,98,78
1876,98,78
1877,98,78
1878,98,78
1879,98,78
1880,98,78
1881,98,78
1882,98,78
1883,98,78
1884,98,78
1885,97,78
1886,97,78
1887,97,78
1888,97,78
1889,97,78
1890,97,78
1891,97,78
1892,97,78
1893,97,78
1894,97,78
1895,97,78
1896,97,78
1897,97,78
1898,97,78
1899,97,78
1900,97,78
1901,97,78
1902,97,78
1903,97,78
1904,97,78
1905,97,78
1906,97,78
1907,97,78
1908,97,78
1909,97,78
1910,97,78
1911,97,78
1912,97,78
1913,97,78
1914,97,78
1915,97,78
1916,97,78
1917,97,78
1918,97,78
1919,97,78
1920,97,78
1921,96,78
1922,96,78
1923,96,78
1924,96,78
1925,96,78
1926,96,78
1927,96,78
1928,96,78
1929,96,78
1930,96,78
1931,96,78
1932,96,78
1933,96,78
1934,96,78
1935,96,78
1936,96,78
1937,96,78
1938,96,78
1939,96,78
1940,96,78
1941,96,78
1942,96,78
1943,96,78
1944,96,78
1945,96,78
1946,96,78
1947,96,78
1948,96,78
1949,96,78
1950,96,78
1951,96,78
1952,96,78
1953,96,78
1954,96,78
1955,96,78
1956,96,78
1957,96,78
1958,96,78
1959,96,78
1960,96,78
1961,96,78
1962,96,78
1963,96,78
1964,96,78
1965,96,78
1966,96,78
1967,96,78
1968,96,78
1969,96,78
1970,96,78
1971,96,78
1972,96,78
1973,96,78
1974,96,78
1975,95,78
1976,95,78
1977,95,78
1978,95,78
1979,95,78
1980,95,78
1981,95,78
1982,95,78
1983,95,78
1984,95,78
1985,95,78
1986,95,78
1987,95,78
1988,95,78
1989,95,78
1990,95,78
1991,95,78
1992,95,78
1993,95,78
1994,95,78
1995,95,78
1996,95,78
1997,95,78
1998,95,78
1999,95,78
2000,95,78
2001,95,78
2002,95,78
2003,95,78
2004,95,78
2005,95,78
2006,95,78
2007,95,78
2008,95,78
2009,95,78
2010,95,78
2011,95,78
2012,95,78
2013,95,78
2014,95,78
2015,95,78
2016,95,78
2017,95,78
2018,95,78
2019,95,78
2020,95,78
2021,95,78
2022,95,78
2023,95,78
2024,95,78
2025,95,78
2026,95,78
2027,95,78
2028,95,78
2029,95,78
2030,95,78
2031,95,78
2032,95,78
2033,95,78
2034,95,78
2035,95,78
2036,95,78
2037,95,78
2038,95,78
2039,95,78
2040,95,78
2041,95,78
2042,95,78
2043,95,78
2044,95,78
2045,95,78
2046,95,78
2047,95,78
2048,95,78
2049,95,78
2050,95,78
2051,95,78
2052,95,78
2053,95,78
2054,95,78
2055,95,78
2056,95,78
2057,95,78
2058,95,78
2059,95,78
2060,95,78
2061,95,78
2062,95,78
2063,95,78
2064,95,78
2065,95,78
2066,95,78
2067,95,78
2068,95,78
2069,94,78
2070,94,78
2071,94,78
2072,94,78
2073,94,78
2074,94,78
2075,94,78
2076,94,78
2077,94,78
2078,94,78
2079,94,78
2080,94,78
2081,94,78
2082,94,78
2083,94,78
2084,94,78
2085,94,78
2086,94,78
2087,94,78
2088,94,78
2089,94,78
2090,94,78
2091,94,78
2092,94,78
2093,94,78
2094,94,78
2095,94,78
2096,94,78
2097,94,78
2098,94,78
2099,94,78
2100,94,78
2101,94,78
2102,94,78
2103,94,78
2104,94,78
2105,94,78
2106,94,78
2107,94,78
2108,94,78
2109,94,78
2110,94,78
2111,94,78
2112,94,78
2113,94,78
2114,94,78
2115,94,78
2116,94,78
2117,94,78
2118,94,78
2119,94,78
2120,94,78
2121,94,78
2122,94,78
2123,94,77
2124,94,77
2125,94,77
2126,94,77
2127,94,77
2128,94,77
2129,94,77
2130,94,77
2131,94,77
2132,94,77
2133,94,77
2134,94,77
2135,94,77
2136,94,77
2137,94,77
2138,94,77
2139,94,77
